,routes,origin,destination,origin_gis,destination_gis,path,origin_info,destination_info
796,Hamburg-Düsseldorf,Hamburg,Düsseldorf,"[9.99697, 53.550678000000005]","[6.780067999999999, 51.22422]","[[9.99697, 53.550678000000005], [6.780067999999999, 51.22422]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.duesseldorf-tourismus.de/en
797,Hamburg-Essen,Hamburg,Essen,"[9.99697, 53.550678000000005]","[7.012583, 51.455843]","[[9.99697, 53.550678000000005], [7.012583, 51.455843]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.visitessen.de/startseite_14/Startseite.en.html
798,Hamburg-Erlangen,Hamburg,Erlangen,"[9.99697, 53.550678000000005]","[11.003274000000001, 49.595079999999996]","[[9.99697, 53.550678000000005], [11.003274000000001, 49.595079999999996]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.erlangen.info/schaufenster/tourist-information_erlangen-314/
799,Hamburg-Osnabrück,Hamburg,Osnabrück,"[9.99697, 53.550678000000005]","[8.04205, 52.276920000000004]","[[9.99697, 53.550678000000005], [8.04205, 52.276920000000004]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.osnabrueck.de//english
800,Hamburg-Leipzig,Hamburg,Leipzig,"[9.99697, 53.550678000000005]","[12.377931, 51.338288]","[[9.99697, 53.550678000000005], [12.377931, 51.338288]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://english.leipzig.de/
801,Hamburg-Würzburg,Hamburg,Würzburg,"[9.99697, 53.550678000000005]","[9.93725, 49.793929999999996]","[[9.99697, 53.550678000000005], [9.93725, 49.793929999999996]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.wuerzburg.de/en/index.html
802,Hamburg-Mannheim,Hamburg,Mannheim,"[9.99697, 53.550678000000005]","[8.466275, 49.48778]","[[9.99697, 53.550678000000005], [8.466275, 49.48778]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.visit-mannheim.de/en
803,Hamburg-Ulm,Hamburg,Ulm,"[9.99697, 53.550678000000005]","[9.990402, 48.398454]","[[9.99697, 53.550678000000005], [9.990402, 48.398454]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://tourismus.ulm.de/en/
804,Hamburg-Bamberg,Hamburg,Bamberg,"[9.99697, 53.550678000000005]","[10.886786, 49.893387]","[[9.99697, 53.550678000000005], [10.886786, 49.893387]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://en.bamberg.info/?setLanguage=en
805,Hamburg-Darmstadt,Hamburg,Darmstadt,"[9.99697, 53.550678000000005]","[8.653838, 49.872238]","[[9.99697, 53.550678000000005], [8.653838, 49.872238]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.darmstadt-tourismus.de/en/visit.html
806,Hamburg-Köln,Hamburg,Köln,"[9.99697, 53.550678000000005]","[6.957068, 50.938107]","[[9.99697, 53.550678000000005], [6.957068, 50.938107]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.cologne-tourism.com/
807,Hamburg-Stuttgart,Hamburg,Stuttgart,"[9.99697, 53.550678000000005]","[9.177734, 48.775816999999996]","[[9.99697, 53.550678000000005], [9.177734, 48.775816999999996]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.stuttgart-tourist.de/en
808,Hamburg-Heidelberg,Hamburg,Heidelberg,"[9.99697, 53.550678000000005]","[8.702067, 49.408826]","[[9.99697, 53.550678000000005], [8.702067, 49.408826]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,"https://www.heidelberg.de/hd,Len/300652.html"
809,Hamburg-Erfurt,Hamburg,Erfurt,"[9.99697, 53.550678000000005]","[11.027236, 50.977121999999994]","[[9.99697, 53.550678000000005], [11.027236, 50.977121999999994]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.erfurt-tourismus.de/en/
810,Hamburg-Berlin,Hamburg,Berlin,"[9.99697, 53.550678000000005]","[13.405538, 52.517669999999995]","[[9.99697, 53.550678000000005], [13.405538, 52.517669999999995]]",https://www.hamburg.com/useful-information/11900874/tourist-information/,https://www.visitberlin.de/en
