totaltraveltimeinsec,totalprice,totalnumberofchanges,totalwalkingdistance,totalwaitingtime,objective,finiteautomaton,consideredpreferences,finalsolutionusedlabels,sourcename,targetname
1.0,101.3,2,0,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Bochum
1.0,92.0,1,0,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Bochum
1.0,48.1,2,142,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Bochum
1.0,92.0,2,0,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Bochum
1.1,23.2,2,254,0.3,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus]",Würzburg,Bochum
1.0,30.7,1,223,0.2,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
0.9,97.4,2,165,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar]",Würzburg,Bochum
0.8,99.4,1,0,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,110.5,2,0,0.1,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,112.4,1,0,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,124.5,1,0,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.0,44.6,2,223,0.1,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
0.6,114.4,1,0,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.0,96.0,1,0,0.1,numberofChanges,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.0,92.0,2,0,0.2,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.0,48.1,2,142,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Bochum
1.0,40.0,2,177,0.2,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
1.0,36.4,2,216,0.2,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Bochum
1.0,44.6,2,223,0.1,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
1.1,23.2,2,254,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus]",Würzburg,Bochum
1.0,28.0,1,177,0.3,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
0.9,29.3,2,291,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Würzburg,Bochum
0.9,97.4,2,165,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar]",Würzburg,Bochum
0.8,99.4,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.7,107.9,1,0,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.7,108.8,2,0,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,110.5,2,0,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,112.4,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,124.5,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.7,108.8,2,0,0.1,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.9,117.1,1,0,1.3,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.6,112.5,2,0,0.9,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.9,112.4,1,0,0.3,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,114.4,1,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.3,33.5,2,291,0.0,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Würzburg,Bochum
1.5,36.4,0,291,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Würzburg,Bochum
1.3,29.3,1,291,0.4,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Würzburg,Bochum
0.9,109.8,2,0,0.3,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.3,101.3,2,0,0.7,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.3,92.0,1,0,0.5,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.4,62.9,2,141,0.2,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
1.9,55.5,2,142,0.9,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Bochum
1.0,48.1,2,142,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Bochum
1.7,30.7,1,177,0.9,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
1.2,33.3,1,291,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[flixbus],Würzburg,Bochum
1.3,104.1,2,0,0.7,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.1,23.2,2,254,0.3,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus]",Würzburg,Bochum
1.0,30.7,1,223,0.2,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
0.9,97.4,2,165,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[db_fv, blablacar]",Würzburg,Bochum
0.8,99.4,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,110.5,2,0,0.1,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,112.4,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
0.6,124.5,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.0,44.6,2,223,0.1,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
0.6,114.4,1,0,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.0,96.0,1,0,0.1,numberofChanges,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.0,92.0,2,0,0.2,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Bochum
1.0,48.1,2,142,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Bochum
1.0,40.0,2,177,0.2,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
1.0,36.4,2,216,0.2,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Bochum
1.0,44.6,2,223,0.1,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Bochum
1.4,35.6,0,0,0.0,price,all,"[travelTime, price]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,38.0,0,0,0.0,price,all,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.0,0,0,0.0,price,all,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.3,0,0,0.0,price,all,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
0.7,79.5,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Würzburg,Wuppertal
0.5,88.9,0,0,0.0,price,all,"[travelTime, price]",[db_fv],Würzburg,Wuppertal
1.4,35.6,0,0,0.0,price,ptOnly,"[travelTime, price]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,38.0,0,0,0.0,price,ptOnly,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.0,0,0,0.0,price,ptOnly,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.3,0,0,0.0,price,ptOnly,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
0.7,79.5,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Würzburg,Wuppertal
0.5,88.9,0,0,0.0,price,ptOnly,"[travelTime, price]",[db_fv],Würzburg,Wuppertal
1.4,35.6,0,0,0.0,price,noFlights,"[travelTime, price]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,38.0,0,0,0.0,price,noFlights,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.0,0,0,0.0,price,noFlights,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.3,0,0,0.0,price,noFlights,"[travelTime, price]","[flixbus, db_fv]",Würzburg,Wuppertal
0.7,79.5,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Würzburg,Wuppertal
0.5,88.9,0,0,0.0,price,noFlights,"[travelTime, price]",[db_fv],Würzburg,Wuppertal
1.4,35.6,4,0,0.0,price,all,"[travelTime, price, numberofChanges]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,38.0,1,0,0.0,price,all,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.0,1,0,0.0,price,all,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.3,2,0,0.0,price,all,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
0.5,88.9,2,0,0.0,price,all,"[travelTime, price, numberofChanges]",[db_fv],Würzburg,Wuppertal
1.4,36.9,3,0,0.0,travelTime,all,"[travelTime, price, numberofChanges]","[blablacar, db_fv, flixbus, db_fv]",Würzburg,Wuppertal
0.7,103.6,0,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[car],Würzburg,Wuppertal
0.6,101.1,1,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[db_fv],Würzburg,Wuppertal
0.6,100.0,2,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]",[db_fv],Würzburg,Wuppertal
1.1,41.1,1,0,0.0,numberofChanges,all,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.4,35.6,4,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,38.0,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.0,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.3,2,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
0.5,88.9,2,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]",[db_fv],Würzburg,Wuppertal
1.4,36.9,3,0,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges]","[blablacar, db_fv, flixbus, db_fv]",Würzburg,Wuppertal
1.1,41.1,1,0,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.4,35.6,4,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,38.0,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.0,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.1,38.3,2,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
0.5,88.9,2,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]",[db_fv],Würzburg,Wuppertal
1.4,36.9,3,0,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges]","[blablacar, db_fv, flixbus, db_fv]",Würzburg,Wuppertal
0.7,103.6,0,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[car],Würzburg,Wuppertal
0.6,101.1,1,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[db_fv],Würzburg,Wuppertal
0.6,100.0,2,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]",[db_fv],Würzburg,Wuppertal
1.1,41.1,1,0,0.0,numberofChanges,noFlights,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Würzburg,Wuppertal
1.4,35.6,4,303,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,39.0,2,142,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.1,39.0,2,142,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.4,38.3,4,254,0.0,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.2,99.6,1,0,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
1.2,92.2,1,0,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
0.9,88.8,2,0,0.0,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
1.4,35.6,4,303,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,39.0,2,142,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.1,39.0,2,142,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.4,38.3,4,254,0.0,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
0.6,97.4,2,0,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
0.6,97.3,2,0,0.0,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
1.2,99.6,1,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
0.9,88.8,2,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
1.2,92.2,1,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
1.4,35.6,4,303,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,39.0,2,142,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.1,39.0,2,142,0.0,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.4,38.3,4,254,0.0,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.2,99.6,1,0,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
1.2,92.2,1,0,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
0.9,88.8,2,0,0.0,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Würzburg,Wuppertal
1.4,35.6,4,303,0.4,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.1,39.0,2,142,0.2,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
0.5,88.9,2,0,0.1,price,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
1.1,62.7,2,177,0.1,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Wuppertal
1.1,60.5,3,177,0.1,travelTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Wuppertal
0.6,101.1,1,0,0.1,numberofChanges,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
0.6,100.0,2,0,0.1,numberofChanges,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
0.6,97.3,2,0,0.2,walkingDistance,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
1.2,50.4,3,279,0.1,waitingTime,all,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Würzburg,Wuppertal
1.4,35.6,4,303,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.3,39.0,2,142,0.4,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.1,39.0,2,142,0.2,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
0.5,88.9,2,0,0.1,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
1.1,62.7,2,177,0.1,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Wuppertal
1.1,60.5,3,177,0.1,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Wuppertal
1.4,38.3,4,254,0.4,travelTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
0.6,97.4,2,0,0.1,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
0.6,97.3,2,0,0.2,numberofChanges,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
1.2,99.6,1,0,0.8,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
0.9,88.8,2,0,0.4,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
1.2,92.2,1,0,0.7,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
1.2,50.4,3,279,0.1,waitingTime,ptOnly,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Würzburg,Wuppertal
1.4,35.6,4,303,0.4,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
1.1,39.0,2,142,0.2,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, flixbus, db_fv]",Würzburg,Wuppertal
0.5,88.9,2,0,0.1,price,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
1.1,62.7,2,177,0.1,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Wuppertal
1.1,60.5,3,177,0.1,travelTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[blablacar, db_fv]",Würzburg,Wuppertal
0.6,101.1,1,0,0.1,numberofChanges,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
0.6,100.0,2,0,0.1,numberofChanges,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
0.6,97.3,2,0,0.2,walkingDistance,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]",[db_fv],Würzburg,Wuppertal
1.2,50.4,3,279,0.1,waitingTime,noFlights,"[travelTime, price, numberofChanges, walkingDistance, waitingTime]","[flixbus, db_fv]",Würzburg,Wuppertal
0.3,6.9,0,0,0.0,price,all,"[travelTime, price]","[flixbus, db_fv]",Gelsenkirchen,Hagen
0.1,15.4,0,0,0.0,price,all,"[travelTime, price]",[car],Gelsenkirchen,Hagen
0.3,6.9,0,0,0.0,price,ptOnly,"[travelTime, price]","[flixbus, db_fv]",Gelsenkirchen,Hagen
0.3,6.9,0,0,0.0,price,noFlights,"[travelTime, price]","[flixbus, db_fv]",Gelsenkirchen,Hagen
0.1,15.4,0,0,0.0,price,noFlights,"[travelTime, price]",[car],Gelsenkirchen,Hagen
0.3,6.9,1,0,0.0,price,all,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Gelsenkirchen,Hagen
0.3,6.9,1,0,0.0,price,ptOnly,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Gelsenkirchen,Hagen
0.3,6.9,1,0,0.0,price,noFlights,"[travelTime, price, numberofChanges]","[flixbus, db_fv]",Gelsenkirchen,Hagen
0.3,6.9,1,360,0.0,price,all,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Gelsenkirchen,Hagen
0.3,6.9,1,360,0.0,price,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]","[flixbus, db_fv]",Gelsenkirchen,Hagen
0.5,33.1,1,0,0.0,walkingDistance,ptOnly,"[travelTime, price, numberofChanges, walkingDistance]",[db_fv],Gelsenkirchen,Hagen
